id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1384520595409444865,Tue Apr 20 14:53:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BIGagainstBC: 📢 The latest issue of the BIG Research in Focus is available now! Read more about #breastcancer research in Northern Euro…,RT BIGagainstBC 📢 The latest issue BIG Research Focus available Read breastcancer research Northern Euro…,"Sentiment(polarity=0.3, subjectivity=0.4666666666666666)",0.3,0.4666666666666666,en,0,1,paspears88,,breastcancer,BIGagainstBC,"Raleigh, NC",
1384520406401310726,Tue Apr 20 14:52:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RadiologyACR: Researchers used screening #mammograms to develop a deep-learning model providing two-year #breastcancer risk scores via…,RT RadiologyACR Researchers used screening mammograms develop deep-learning model providing two-year breastcancer risk scores via…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,dra_thina,,"mammograms, breastcancer",RadiologyACR,,
1384520228483203073,Tue Apr 20 14:52:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The Language We Use To Describe ABC

https://t.co/NPMlEXxVK4

#MBC #livingwithMBC #bcsm",The Language We Use To Describe ABC https //t.co/NPMlEXxVK4 MBC livingwithMBC bcsm,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,AdvBreastCa_HU,False,"MBC, livingwithMBC, bcsm",,,
1384520066826440707,Tue Apr 20 14:51:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ALLIANCE_org: For #TrialTuesday, take a look at Alliance A221702, an axillary reverse mapping trial for preventing lymphedema in patien…",RT ALLIANCE_org For TrialTuesday take look Alliance A221702 axillary reverse mapping trial preventing lymphedema patien…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,lindazheng_CRP,,TrialTuesday,ALLIANCE_org,"Chicago, IL",
1384519905173704706,Tue Apr 20 14:50:43 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","For #TrialTuesday, take a look at Alliance A221702, an axillary reverse mapping trial for preventing lymphedema in… https://t.co/lZULZsDFBp",For TrialTuesday take look Alliance A221702 axillary reverse mapping trial preventing lymphedema in… https //t.co/lZULZsDFBp,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,2,ALLIANCE_org,False,TrialTuesday,,,
1384519886181781508,Tue Apr 20 14:50:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",A class just for caregivers for those living with MBC.  Sign up in the art studio or use link provided.  Supply lis… https://t.co/kFrKYeFXfk,A class caregivers living MBC Sign art studio use link provided Supply lis… https //t.co/kFrKYeFXfk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,4,ProjectLifeMBC,False,,,Nationwide ,
1384519778291777538,Tue Apr 20 14:50:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @FarmFairyCrafts: NATIONAL GEOGRAPHIC: DDT #Pesticide Linked to Fourfold Increase in #BreastCancer Risk: https://t.co/hdQKbClj08,RT FarmFairyCrafts NATIONAL GEOGRAPHIC DDT Pesticide Linked Fourfold Increase BreastCancer Risk https //t.co/hdQKbClj08,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,duncanmacmartin,False,"Pesticide, BreastCancer",FarmFairyCrafts,Melbourne VIC,
1384519509223018498,Tue Apr 20 14:49:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Longer survival rates and increasing proportions of cured patients require dedicated strategies to manage long-term… https://t.co/LLOJmmkcNt,Longer survival rates increasing proportions cured patients require dedicated strategies manage long-term… https //t.co/LLOJmmkcNt,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,MdVarvaras,False,,,"Rome, italy",
1384519486322135041,Tue Apr 20 14:49:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HopkinsMedicine: Whether it has been 20 years or 20 days since your #breastcancer surgery, check out these options for #breastreconstru…",RT HopkinsMedicine Whether 20 years 20 days since breastcancer surgery check options breastreconstru…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,sondrawomen,False,breastcancer,HopkinsMedicine,,
1384519026685132802,Tue Apr 20 14:47:13 +0000 2021,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",NATIONAL GEOGRAPHIC: DDT #Pesticide Linked to Fourfold Increase in #BreastCancer Risk: https://t.co/hdQKbClj08,NATIONAL GEOGRAPHIC DDT Pesticide Linked Fourfold Increase BreastCancer Risk https //t.co/hdQKbClj08,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,FarmFairyCrafts,False,"Pesticide, BreastCancer",,"Oregon, USA",
1384518605820284931,Tue Apr 20 14:45:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It's #NationalVolunteerWeek!
Despite the extraordinary circumstances of the past year, we were able to count on the… https://t.co/NA6x4tqlsk",It 's NationalVolunteerWeek Despite extraordinary circumstances past year able count the… https //t.co/NA6x4tqlsk,"Sentiment(polarity=0.19444444444444442, subjectivity=0.625)",0.19444444444444442,0.625,en,1,0,CancerseinQC,False,NationalVolunteerWeek,,Québec,
1384518066516660226,Tue Apr 20 14:43:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AnanthRaviMCCPM: Great #blog on how to improve the treatment of aging women in #healthcare by @MOLLISurgical CEO @FazilaSeker: https://…,RT AnanthRaviMCCPM Great blog improve treatment aging women healthcare MOLLISurgical CEO FazilaSeker https //…,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,en,0,1,MolliSurgical,,"blog, healthcare","AnanthRaviMCCPM, MolliSurgical, FazilaSeker","Toronto, ON",
1384517110374834176,Tue Apr 20 14:39:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ASCOPost: Liquid Biopsy Plus MRI for Predicting Response to Neoadjuvant Chemotherapy in Patients With Breast Cancer https://t.co/H2FUhC…,RT ASCOPost Liquid Biopsy Plus MRI Predicting Response Neoadjuvant Chemotherapy Patients With Breast Cancer https //t.co/H2FUhC…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,7,RMilesMD,,,ASCOPost,"Boston, MA",
1384517085963853838,Tue Apr 20 14:39:31 +0000 2021,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Using the perfect weather for the first (virtual) 5k of the year #frauenlauf #frnlf #5k #virace #walken… https://t.co/OSrS78qel4,Using perfect weather first virtual 5k year frauenlauf frnlf 5k virace walken… https //t.co/OSrS78qel4,"Sentiment(polarity=0.625, subjectivity=0.6666666666666666)",0.625,0.6666666666666666,en,0,0,TheyCallMeT_,False,"frauenlauf, frnlf, 5k, virace, walken",,"here, there, everywhere",
1384517063729991681,Tue Apr 20 14:39:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BreastAdvocate: Can #Alcohol increase your risk for #BreastCancer? Here's what you need to know...https://t.co/yXbmyuQ17q

#bcsm",RT BreastAdvocate Can Alcohol increase risk BreastCancer Here 's need know ... https //t.co/yXbmyuQ17q bcsm,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,RMilesMD,False,"Alcohol, BreastCancer, bcsm",BreastAdvocate,"Boston, MA",
1384516931428966400,Tue Apr 20 14:38:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @amykpatel: Come join our 🌟stellar🌟 and growing team in the #KansasCity #Missouri area! Lots of opportunities for #leadership and career…,RT amykpatel Come join 🌟stellar🌟 growing team KansasCity Missouri area Lots opportunities leadership career…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,RMilesMD,,"KansasCity, Missouri, leadership",amykpatel,"Boston, MA",
1384516928161603584,Tue Apr 20 14:38:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It’s #charitytuesday enter via the pinned tweet to #win the wonderful @JaneFallon new book #WorstIdeaEver out on 29… https://t.co/5eN8i2Oqvj,It ’ charitytuesday enter via pinned tweet win wonderful JaneFallon new book WorstIdeaEver 29… https //t.co/5eN8i2Oqvj,"Sentiment(polarity=0.6454545454545455, subjectivity=0.6181818181818182)",0.6454545454545455,0.6181818181818182,en,4,2,clarateddy,False,"charitytuesday, win, WorstIdeaEver",JaneFallon,London,
1384516736536522755,Tue Apr 20 14:38:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JBI_SBI: #JBI Volume 3 Issue 2
From our Editor @JennHarveyMD 
Radiologists’ Role in Breast Cancer Risk Assessment
https://t.co/Uf27QpFX…",RT JBI_SBI JBI Volume 3 Issue 2 From Editor JennHarveyMD Radiologists ’ Role Breast Cancer Risk Assessment https //t.co/Uf27QpFX…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,RMilesMD,,JBI,"JBI_SBI, JennHarveyMD","Boston, MA",
1384516684871049219,Tue Apr 20 14:37:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DrAttai: @subatomicdoc @stales @stage4kelly @coffeemommy @itsthebunk @jamienholloway @malefitness @LisaDTRice @sleotin @itsnot_pink @ab…,RT DrAttai subatomicdoc stales stage4kelly coffeemommy itsthebunk jamienholloway malefitness LisaDTRice sleotin itsnot_pink ab…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,subatomicdoc,,,"DrAttai, subatomicdoc, stales, stage4kelly, coffeemommy, itsthebunk, jamienholloway, malefitness, LisaDTRice, sleotin, itsnot_pink","Lowell MA, Manchester NH",
1384516488896290821,Tue Apr 20 14:37:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LadyBri6: So today is the day.. Getting a biopsy done &amp; I’m not looking forward to it. Just want to get it over with all ready. I’m ner…,RT LadyBri6 So today day.. Getting biopsy done amp I ’ looking forward Just want get ready I ’ ner…,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,en,0,1,Scarletsonja1,,,LadyBri6,,
1384516418410979331,Tue Apr 20 14:36:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So today is the day.. Getting a biopsy done &amp; I’m not looking forward to it. Just want to get it over with all read… https://t.co/3T4tEEzZcz,So today day.. Getting biopsy done amp I ’ looking forward Just want get read… https //t.co/3T4tEEzZcz,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,1,LadyBri6,,,,,
1384516230439215104,Tue Apr 20 14:36:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abcdiagnosis: Great news for #secondarybreastcancer patients who have HER2-postive disease

#BusyLivingWithMets #IAmThe31",RT abcdiagnosis Great news secondarybreastcancer patients HER2-postive disease BusyLivingWithMets IAmThe31,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,en,0,6,MCLEODLes,,"secondarybreastcancer, BusyLivingWithMets, IAmThe31",abcdiagnosis,"Scotland, United Kingdom",
1384516093662928899,Tue Apr 20 14:35:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MarieHotWifeFu1: #BikinisForTheCure
#breastcancerawareness

#IWouldVolunteerForThat

My last mammogram results came back with no issues…",RT MarieHotWifeFu1 BikinisForTheCure breastcancerawareness IWouldVolunteerForThat My last mammogram results came back issues…,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,0,14,AlfieBr51682194,,"BikinisForTheCure, breastcancerawareness, IWouldVolunteerForThat",MarieHotWifeFu1,"Birmingham, England",
1384515391062413312,Tue Apr 20 14:32:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@DrAttai @subatomicdoc @stales @stage4kelly @coffeemommy @itsthebunk @jamienholloway @malefitness @sleotin… https://t.co/INhgtDcAQB,DrAttai subatomicdoc stales stage4kelly coffeemommy itsthebunk jamienholloway malefitness sleotin… https //t.co/INhgtDcAQB,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,LisaDTRice,,,"DrAttai, subatomicdoc, stales, stage4kelly, coffeemommy, itsthebunk, jamienholloway, malefitness, sleotin","Washington, DC",
1384515304705851392,Tue Apr 20 14:32:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @askjillian: Amanda Salas gets raw, real &amp; ridiculous!
💚🎀📺🎙️
Available wherever you listen to podcasts.
https://t.co/q8PosZFnZ0
@amandas…",RT askjillian Amanda Salas gets raw real amp ridiculous 💚🎀📺🎙️ Available wherever listen podcasts https //t.co/q8PosZFnZ0 amandas…,"Sentiment(polarity=0.008974358974358984, subjectivity=0.5403846153846154)",0.008974358974358984,0.5403846153846154,en,0,2,AmandaSalas,False,,askjillian,Los Angeles,
1384515078549032965,Tue Apr 20 14:31:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Does anyone else eat orange tic tacs by the handful? 

Container says serving size = 1  

Do people really eat 1… https://t.co/eNGVilAtaD",Does anyone else eat orange tic tacs handful Container says serving size 1 Do people really eat 1… https //t.co/eNGVilAtaD,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,10,0,GraceCordovano,False,,,"West Caldwell, NJ",
1384514748817965067,Tue Apr 20 14:30:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @askjillian: Amanda Salas gets raw, real &amp; ridiculous!
💚🎀📺🎙️
Available wherever you listen to podcasts.
https://t.co/q8PosZFnZ0
@amandas…",RT askjillian Amanda Salas gets raw real amp ridiculous 💚🎀📺🎙️ Available wherever listen podcasts https //t.co/q8PosZFnZ0 amandas…,"Sentiment(polarity=0.008974358974358984, subjectivity=0.5403846153846154)",0.008974358974358984,0.5403846153846154,en,0,2,SDCannaBlogger,False,,askjillian,"El Cajon, CA",
1384514704991719431,Tue Apr 20 14:30:03 +0000 2021,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","Whether it has been 20 years or 20 days since your #breastcancer surgery, check out these options for… https://t.co/BTZPjxXOut",Whether 20 years 20 days since breastcancer surgery check options for… https //t.co/BTZPjxXOut,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,4,HopkinsMedicine,False,breastcancer,,"Baltimore, Maryland",
1384514525295169536,Tue Apr 20 14:29:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @littlepinkhope: Help a breast cancer patient and their family this retreat season by donating at https://t.co/H4xt1HK1Fl #littlepink #b…,RT littlepinkhope Help breast cancer patient family retreat season donating https //t.co/H4xt1HK1Fl littlepink b…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,ItsVeronica98,False,littlepink,littlepinkhope,Wilmington,
1384514487374557184,Tue Apr 20 14:29:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Help a breast cancer patient and their family this retreat season by donating at https://t.co/H4xt1HK1Fl… https://t.co/rm12xsHEhG,Help breast cancer patient family retreat season donating https //t.co/H4xt1HK1Fl… https //t.co/rm12xsHEhG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,1,littlepinkhope,False,,,"Burlington, North Carolina",
1384514400955031553,Tue Apr 20 14:28:50 +0000 2021,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I’m still here years later and this is the major life difference I made. 
Since my 3rd day of chemo. 
#cannabis… https://t.co/4Gq7OeXppF",I ’ still years later major life difference I made Since 3rd day chemo cannabis… https //t.co/4Gq7OeXppF,"Sentiment(polarity=0.020833333333333332, subjectivity=0.16666666666666666)",0.020833333333333332,0.16666666666666666,en,0,3,SinceDayThree,False,cannabis,,"Dallas, Texas",
1384513890097274880,Tue Apr 20 14:26:49 +0000 2021,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">Mailchimp</a>",Join @hoperugo as she hosts the Breast Cancer forum tomorrow Apr 21 6pm-730pm PDT - https://t.co/Gj0ENaf5pK… https://t.co/NMaWpH0Lab,Join hoperugo hosts Breast Cancer forum tomorrow Apr 21 6pm-730pm PDT https //t.co/Gj0ENaf5pK… https //t.co/NMaWpH0Lab,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,UCSFBreastForum,False,,hoperugo,"San Francisco, CA",
1384513878545993731,Tue Apr 20 14:26:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@subatomicdoc @stales @stage4kelly @coffeemommy @itsthebunk @jamienholloway @malefitness @LisaDTRice @sleotin… https://t.co/ZdcogUm7eM,subatomicdoc stales stage4kelly coffeemommy itsthebunk jamienholloway malefitness LisaDTRice sleotin… https //t.co/ZdcogUm7eM,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,6,1,DrAttai,,,"subatomicdoc, stales, stage4kelly, coffeemommy, itsthebunk, jamienholloway, malefitness, LisaDTRice, sleotin","Los Angeles, CA",
1384513099399581696,Tue Apr 20 14:23:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Obesity in #BreastCancer Survivors Linked to Higher Risk of Developing Secondary Cancers https://t.co/bPKuDO7TWl via @Pharmacy_Times,Obesity BreastCancer Survivors Linked Higher Risk Developing Secondary Cancers https //t.co/bPKuDO7TWl via Pharmacy_Times,"Sentiment(polarity=-0.024999999999999994, subjectivity=0.4)",-0.024999999999999994,0.4,en,0,0,CCHHealth,False,"Obesity, BreastCancer",Pharmacy_Times,"London, England",
1384512861968510977,Tue Apr 20 14:22:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FutureOncol_FSG: In-depth #OpenAccess review from @charlenekay22 et al examining clinical management of HR+/HER2+ #BreastCancer across…,RT FutureOncol_FSG In-depth OpenAccess review charlenekay22 et al examining clinical management HR+/HER2+ BreastCancer across…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,charlenekay22,,"OpenAccess, BreastCancer","FutureOncol_FSG, charlenekay22",Edinburgh,
1384512722348425216,Tue Apr 20 14:22:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @OncLive: Postoperative survival after surgery for spinal metastases has improved over the past 20 years, particularly in patients with…",RT OncLive Postoperative survival surgery spinal metastases improved past 20 years particularly patients with…,"Sentiment(polarity=-0.04166666666666667, subjectivity=0.29166666666666663)",-0.04166666666666667,0.29166666666666663,en,0,5,TabarViviane,False,,OncLive,"Manhattan, NY",
1384512339517472770,Tue Apr 20 14:20:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Maherjane @subatomicdoc no sign up needed, just follow the #bcsm hashtag Monday evening 9pm ET here's some more in… https://t.co/oSWAOo2maG",Maherjane subatomicdoc sign needed follow bcsm hashtag Monday evening 9pm ET 's in… https //t.co/oSWAOo2maG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,DrAttai,False,bcsm,"Maherjane, subatomicdoc","Los Angeles, CA",
1384512065734336512,Tue Apr 20 14:19:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @METUPUKorg: Whatever time you can spare to help support us or share our messages or fundraise/donate to us please see the link  https:/…,RT METUPUKorg Whatever time spare help support us share messages fundraise/donate us please see link https /…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,PipSque96975810,,,METUPUKorg,,
1384511845088866305,Tue Apr 20 14:18:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MarieHotWifeFu1: #BikinisForTheCure
#breastcancerawareness

#IWouldVolunteerForThat

My last mammogram results came back with no issues…",RT MarieHotWifeFu1 BikinisForTheCure breastcancerawareness IWouldVolunteerForThat My last mammogram results came back issues…,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,0,14,Gus69691,,"BikinisForTheCure, breastcancerawareness, IWouldVolunteerForThat",MarieHotWifeFu1,,
1384511775001829385,Tue Apr 20 14:18:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @subatomicdoc: @DrAttai Thank you! I’m looking forward to talking about radiation treatments for #bcsm 

What do you want me to discuss?…",RT subatomicdoc DrAttai Thank I ’ looking forward talking radiation treatments bcsm What want discuss …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,abcdiagnosis,,bcsm,"subatomicdoc, DrAttai","Manchester, England",
1384511654197710850,Tue Apr 20 14:17:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JBI_SBI: #JBI Volume 3 Issue 2
From our Editor @JennHarveyMD 
Radiologists’ Role in Breast Cancer Risk Assessment
https://t.co/Uf27QpFX…",RT JBI_SBI JBI Volume 3 Issue 2 From Editor JennHarveyMD Radiologists ’ Role Breast Cancer Risk Assessment https //t.co/Uf27QpFX…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,RifatWahab,,JBI,"JBI_SBI, JennHarveyMD",,
1384511652578607104,Tue Apr 20 14:17:55 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Surgery2021</a>","RT @DiepFlapBreast: Weight gain after #DIEPflap #BreastReconstruction: What patients need to know...https://t.co/rByaXVOFu2

#RebuildingLiv…",RT DiepFlapBreast Weight gain DIEPflap BreastReconstruction What patients need know ... https //t.co/rByaXVOFu2 RebuildingLiv…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,surgicalbot,False,"DIEPflap, BreastReconstruction",DiepFlapBreast,,
1384511182686625794,Tue Apr 20 14:16:03 +0000 2021,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>",The pink is back! @atelieraveda has been vital to my #breastcancer journey &amp; beyond. Thank you Anna Johnson &amp; team… https://t.co/Vl0S3b5sX8,The pink back atelieraveda vital breastcancer journey amp beyond Thank Anna Johnson amp team… https //t.co/Vl0S3b5sX8,"Sentiment(polarity=0.0, subjectivity=0.2333333333333333)",0.0,0.2333333333333333,en,3,1,HerTooPositive,False,breastcancer,atelieraveda,By the food,
1384510843677720581,Tue Apr 20 14:14:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dokter_onkologi: Fertility preservation in breast cancer patients #oncoalert #bcsm its possible..Pregnancy after breast cancer :) @Onco…,RT dokter_onkologi Fertility preservation breast cancer patients oncoalert bcsm possible..Pregnancy breast cancer Onco…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,22,pozoparilli,,"oncoalert, bcsm",dokter_onkologi,Caracas (212)2761183 /2613603,
1384510572323037184,Tue Apr 20 14:13:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DrKristieLeong: Pumpkin seeds contain phyestrogens that help block the impact of estrogen on the breast. A study linked consumption of…,RT DrKristieLeong Pumpkin seeds contain phyestrogens help block impact estrogen breast A study linked consumption of…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,34,cynthiaIrene2,,,DrKristieLeong,,
1384510563984756737,Tue Apr 20 14:13:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DrKristieLeong: Pumpkin seeds contain phyestrogens that help block the impact of estrogen on the breast. A study linked consumption of…,RT DrKristieLeong Pumpkin seeds contain phyestrogens help block impact estrogen breast A study linked consumption of…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,34,Smikey15567165,,,DrKristieLeong,,
1384510237458141193,Tue Apr 20 14:12:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",another piece in the puzzle of #oncofertility in #breastcancer patients!👏🏻 @MRazeti @matteolambe https://t.co/m6yCKSukpI,another piece puzzle oncofertility breastcancer patients 👏🏻 MRazeti matteolambe https //t.co/m6yCKSukpI,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,Poggio_Fra,False,"oncofertility, breastcancer","MRazeti, matteolambe","Genova, Liguria",
1384510232110387202,Tue Apr 20 14:12:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @METUPUKorg: #BreastCancerAwarenessMonth maybe over but we want to remind you about our campaign #IAmThe31 for #secondarybreastcancer as…,RT METUPUKorg BreastCancerAwarenessMonth maybe want remind campaign IAmThe31 secondarybreastcancer as…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,PipSque96975810,,"BreastCancerAwarenessMonth, IAmThe31, secondarybreastcancer",METUPUKorg,,
1384510179987771392,Tue Apr 20 14:12:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @subartontrade: So @Jochurchill4 it’s been mandatory to collect data on #MBC since 2013 but the data is not yet adequately collected and…,RT subartontrade So Jochurchill4 ’ mandatory collect data MBC since 2013 data yet adequately collected and…,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333,en,0,17,WorthyOnTheWeb,,MBC,"subartontrade, Jochurchill4","Greater Manchester, UK",
1384510148618514439,Tue Apr 20 14:11:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @METUPUKorg: Patient treatment and care - We care that you understand your treatment, lifestyle options &amp; how you are #BusyLivingWithMet…",RT METUPUKorg Patient treatment care We care understand treatment lifestyle options amp BusyLivingWithMet…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,PipSque96975810,,,METUPUKorg,,
1384509976513814532,Tue Apr 20 14:11:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @theNCI: Breast cancer is the second most common cancer in women after skin cancer. Mammograms can detect breast cancer early, possibly…",RT theNCI Breast cancer second common cancer women skin cancer Mammograms detect breast cancer early possibly…,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.26666666666666666)",-0.06666666666666667,0.26666666666666666,en,0,20,CURNBSN_ComHlth,,,theNCI,,
